   4.324e+02    2.094e+03    1.875e+11    4.963e+08    2.718e+10    1.510e+08    2.098e+09    3.373e+07    3.943e+07    2.666e+50    5.047e+45 
   4.342e+02    2.094e+03    1.884e+11    4.967e+08    2.746e+10    1.514e+08    2.078e+09    3.356e+07    3.902e+07    2.653e+50    5.096e+45 
   4.360e+02    2.094e+03    1.894e+11    4.971e+08    2.773e+10    1.517e+08    2.058e+09    3.340e+07    3.862e+07    2.640e+50    5.144e+45 
   4.379e+02    2.094e+03    1.903e+11    4.976e+08    2.801e+10    1.520e+08    2.038e+09    3.324e+07    3.822e+07    2.627e+50    5.193e+45 
   4.397e+02    2.094e+03    1.912e+11    4.980e+08    2.830e+10    1.523e+08    2.019e+09    3.308e+07    3.783e+07    2.615e+50    5.243e+45 
   4.415e+02    2.094e+03    1.921e+11    4.984e+08    2.858e+10    1.527e+08    1.999e+09    3.292e+07    3.744e+07    2.602e+50    5.292e+45 
   4.434e+02    2.094e+03    1.930e+11    4.988e+08    2.886e+10    1.530e+08    1.980e+09    3.277e+07    3.706e+07    2.590e+50    5.341e+45 
   4.453e+02    2.094e+03    1.940e+11    4.993e+08    2.915e+10    1.533e+08    1.961e+09    3.261e+07    3.668e+07    2.578e+50    5.391e+45 
   4.471e+02    2.094e+03    1.949e+11    4.997e+08    2.944e+10    1.536e+08    1.942e+09    3.245e+07    3.631e+07    2.565e+50    5.441e+45 
   4.490e+02    2.094e+03    1.959e+11    5.001e+08    2.973e+10    1.540e+08    1.924e+09    3.230e+07    3.594e+07    2.553e+50    5.491e+45 
   4.509e+02    2.094e+03    1.968e+11    5.005e+08    3.002e+10    1.543e+08    1.905e+09    3.214e+07    3.558e+07    2.541e+50    5.542e+45 
   4.528e+02    2.094e+03    1.978e+11    5.009e+08    3.031e+10    1.546e+08    1.887e+09    3.199e+07    3.522e+07    2.529e+50    5.592e+45 
   4.547e+02    2.094e+03    1.987e+11    5.013e+08    3.061e+10    1.550e+08    1.869e+09    3.183e+07    3.486e+07    2.516e+50    5.643e+45 
   4.566e+02    2.094e+03    1.997e+11    5.017e+08    3.091e+10    1.553e+08    1.851e+09    3.168e+07    3.452e+07    2.504e+50    5.694e+45 
   4.585e+02    2.094e+03    2.006e+11    5.021e+08    3.121e+10    1.556e+08    1.833e+09    3.153e+07    3.417e+07    2.492e+50    5.745e+45 
   4.605e+02    2.094e+03    2.016e+11    5.025e+08    3.151e+10    1.560e+08    1.816e+09    3.137e+07    3.383e+07    2.480e+50    5.797e+45 
   4.624e+02    2.094e+03    2.026e+11    5.029e+08    3.181e+10    1.563e+08    1.798e+09    3.122e+07    3.349e+07    2.469e+50    5.848e+45 
   4.643e+02    2.094e+03    2.036e+11    5.033e+08    3.212e+10    1.567e+08    1.781e+09    3.107e+07    3.316e+07    2.457e+50    5.900e+45 
   4.663e+02    2.094e+03    2.046e+11    5.037e+08    3.242e+10    1.570e+08    1.764e+09    3.092e+07    3.283e+07    2.445e+50    5.952e+45 
   4.683e+02    2.094e+03    2.055e+11    5.041e+08    3.273e+10    1.573e+08    1.747e+09    3.078e+07    3.251e+07    2.433e+50    6.005e+45 
   4.702e+02    2.094e+03    2.065e+11    5.045e+08    3.304e+10    1.577e+08    1.730e+09    3.063e+07    3.219e+07    2.422e+50    6.057e+45 
   4.722e+02    2.094e+03    2.075e+11    5.049e+08    3.336e+10    1.580e+08    1.713e+09    3.048e+07    3.188e+07    2.410e+50    6.110e+45 
   4.742e+02    2.094e+03    2.085e+11    5.053e+08    3.367e+10    1.584e+08    1.697e+09    3.033e+07    3.156e+07    2.398e+50    6.163e+45 
   4.762e+02    2.094e+03    2.096e+11    5.057e+08    3.399e+10    1.587e+08    1.681e+09    3.019e+07    3.126e+07    2.387e+50    6.216e+45 
   4.782e+02    2.094e+03    2.106e+11    5.061e+08    3.431e+10    1.590e+08    1.664e+09    3.004e+07    3.095e+07    2.375e+50    6.270e+45 
   4.802e+02    2.094e+03    2.116e+11    5.065e+08    3.463e+10    1.594e+08    1.648e+09    2.990e+07    3.065e+07    2.364e+50    6.323e+45 
   4.822e+02    2.094e+03    2.126e+11    5.068e+08    3.495e+10    1.597e+08    1.632e+09    2.975e+07    3.035e+07    2.353e+50    6.377e+45 
   4.842e+02    2.094e+03    2.136e+11    5.072e+08    3.528e+10    1.601e+08    1.617e+09    2.961e+07    3.006e+07    2.341e+50    6.431e+45 
   4.863e+02    2.094e+03    2.147e+11    5.076e+08    3.561e+10    1.604e+08    1.601e+09    2.947e+07    2.977e+07    2.330e+50    6.486e+45 
   4.883e+02    2.094e+03    2.157e+11    5.080e+08    3.594e+10    1.608e+08    1.586e+09    2.933e+07    2.948e+07    2.319e+50    6.540e+45 
   4.904e+02    2.094e+03    2.168e+11    5.083e+08    3.627e+10    1.611e+08    1.571e+09    2.918e+07    2.920e+07    2.308e+50    6.595e+45 
   4.924e+02    2.094e+03    2.178e+11    5.087e+08    3.660e+10    1.615e+08    1.555e+09    2.904e+07    2.892e+07    2.297e+50    6.650e+45 
   4.945e+02    2.094e+03    2.189e+11    5.091e+08    3.694e+10    1.618e+08    1.540e+09    2.890e+07    2.864e+07    2.286e+50    6.705e+45 
   4.966e+02    2.094e+03    2.199e+11    5.095e+08    3.727e+10    1.622e+08    1.526e+09    2.876e+07    2.837e+07    2.275e+50    6.761e+45 
   4.987e+02    2.094e+03    2.210e+11    5.098e+08    3.761e+10    1.625e+08    1.511e+09    2.863e+07    2.810e+07    2.264e+50    6.816e+45 
   5.008e+02    2.094e+03    2.221e+11    5.102e+08    3.796e+10    1.629e+08    1.496e+09    2.849e+07    2.783e+07    2.253e+50    6.872e+45 
   5.029e+02    2.094e+03    2.232e+11    5.105e+08    3.830e+10    1.632e+08    1.482e+09    2.835e+07    2.757e+07    2.242e+50    6.928e+45 
   5.050e+02    2.094e+03    2.242e+11    5.109e+08    3.865e+10    1.636e+08    1.468e+09    2.821e+07    2.731e+07    2.232e+50    6.985e+45 
   5.071e+02    2.094e+03    2.253e+11    5.113e+08    3.900e+10    1.639e+08    1.454e+09    2.808e+07    2.705e+07    2.221e+50    7.041e+45 
   5.093e+02    2.094e+03    2.264e+11    5.116e+08    3.935e+10    1.643e+08    1.440e+09    2.794e+07    2.680e+07    2.210e+50    7.098e+45 
   5.114e+02    2.094e+03    2.275e+11    5.120e+08    3.970e+10    1.647e+08    1.426e+09    2.781e+07    2.655e+07    2.200e+50    7.155e+45 
